Date,Placement,Ad unit,Device category,Total impressions,Total clicks,Total CPM and CPC revenue ($),Total average eCPM ($),Total CTR,Total Active View % viewable impressions,Total Active View average viewable time (seconds),Programmatic eligible ad requests
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_300x250_AXT,Smartphone,"2,102",8,4.32,2.05,0.38%,93.62%,23.32,"2,199"
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_300x250_AXT,Tablet,17,0,0.04,2.45,0.00%,83.33%,24.20,18
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_300x250_INR2_JP,Desktop,"7,949",8,12.29,1.55,0.10%,35.51%,16.93,"15,788"
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_300x250_INR2_JP,Tablet,411,3,0.73,1.78,0.73%,39.58%,23.71,935
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_300x250_Interstitial,Desktop,496,31,13.68,27.57,6.25%,98.18%,7.86,"18,187"
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_300x250_Interstitial,Smartphone,"1,722",136,43.57,25.30,7.90%,91.53%,5.24,"47,998"
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_300x250_Interstitial,Tablet,69,12,2.51,36.39,17.39%,93.65%,7.14,"1,973"
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_300x250_M_BTM_HP,Smartphone,12,0,0.03,2.89,0.00%,41.67%,3.00,22
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_300x250_M_BTM_JP,Desktop,1,0,0.00,3.54,0.00%,0.00%,0.00,1
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_300x250_M_BTM_JP,Smartphone,529,8,2.11,4.00,1.51%,40.42%,7.03,642
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_300x250_M_INR4_HP,Smartphone,8,0,0.03,3.56,0.00%,62.50%,12.33,10
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_300x250_M_INR4_JP,Smartphone,504,12,2.12,4.22,2.38%,48.19%,6.96,583
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_300x250_M_INR5_JP,Smartphone,185,1,0.64,3.45,0.54%,43.48%,4.84,242
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_300x250_M_INR6_JP,Smartphone,115,1,0.30,2.63,0.87%,31.30%,3.13,165
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_300x250_M_INR1_CP,Smartphone,2,0,0.01,2.76,0.00%,50.00%,0.00,4
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_300x250_M_INR1_HP,Smartphone,179,8,0.61,3.41,4.47%,44.57%,10.32,208
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_300x250_M_INR2_CP,Smartphone,1,0,0.01,7.54,0.00%,100.00%,0.00,1
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_300x250_M_INR2_HP,Smartphone,30,0,0.12,4.12,0.00%,46.67%,5.00,35
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_300x250_M_INR2_JP,Desktop,7,0,0.01,1.73,0.00%,14.29%,16.00,8
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_300x250_M_INR2_JP,Smartphone,"29,233",208,53.01,1.81,0.71%,11.38%,12.64,"45,605"
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_300x250_M_INR2_JP,Tablet,5,0,0.03,6.72,0.00%,20.00%,0.00,18
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_300x250_M_INR3_CP,Smartphone,1,0,0.01,5.50,0.00%,0.00%,0.00,1
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_300x250_M_INR3_HP,Smartphone,9,0,0.03,3.21,0.00%,66.67%,3.00,12
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_300x250_M_MH_CP,Smartphone,5,0,0.02,4.04,0.00%,60.00%,2.00,9
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_300x250_M_MH_HP,Smartphone,444,4,1.88,4.23,0.90%,67.43%,11.68,684
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_300x250_M_MH_JP,Desktop,7,0,0.02,2.81,0.00%,71.43%,12.67,9
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_300x250_M_MH_JP,Smartphone,"33,432",308,95.58,2.86,0.92%,74.86%,20.64,"45,243"
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_300x250_M_MH_JP,Tablet,8,0,0.03,3.86,0.00%,50.00%,3.00,19
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_320x50_AXT,Desktop,1,0,0.00,1.42,0.00%,100.00%,0.00,1
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_320x50_AXT,Smartphone,"12,035",21,16.83,1.40,0.17%,96.10%,24.53,"15,064"
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_320x50_AXT,Tablet,5,0,0.01,1.98,0.00%,80.00%,14.00,5
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_320x50_Footer,Desktop,27,1,0.03,1.15,3.70%,96.30%,20.55,44
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_320x50_Footer,Smartphone,"32,584",53,38.12,1.17,0.16%,79.88%,21.17,"48,865"
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_320x50_Footer,Tablet,8,0,0.02,2.01,0.00%,50.00%,16.00,21
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_320x100_AXT,Smartphone,30,0,0.03,1.12,0.00%,96.67%,19.97,32
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_336x280_AXT,Desktop,"1,543",7,2.45,1.59,0.45%,96.69%,17.58,"1,715"
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_336x280_AXT,Smartphone,"6,045",23,13.61,2.25,0.38%,95.95%,20.80,"6,596"
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_336x280_AXT,Tablet,191,1,0.41,2.14,0.52%,75.79%,17.97,191
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_728x90_AXT,Desktop,"7,670",16,13.28,1.73,0.21%,96.80%,21.05,"8,171"
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_728x90_AXT,Tablet,380,2,1.24,3.26,0.53%,94.69%,27.34,521
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_728x90_Footer,Desktop,"13,152",19,25.43,1.93,0.14%,79.84%,16.58,"18,321"
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_728x90_Footer,Tablet,"1,037",6,2.54,2.45,0.58%,81.22%,23.77,"1,960"
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_970x90_AXT,Desktop,3,0,0.04,13.98,0.00%,100.00%,6.54,3
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_970x250_AXT,Desktop,"4,521",34,14.21,3.14,0.75%,96.74%,20.98,"4,824"
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_970x250_AXT,Tablet,171,0,0.55,3.20,0.00%,94.61%,24.13,240
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_970x250_BTM_HP,Desktop,3,0,0.03,8.37,0.00%,66.67%,0.00,6
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_970x250_BTM_JP,Desktop,216,0,0.40,1.86,0.00%,12.68%,6.93,398
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_970x250_BTM_JP,Tablet,12,0,0.02,1.53,0.00%,10.00%,20.00,32
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_970x250_INR3_CP,Desktop,1,0,0.01,5.67,0.00%,100.00%,0.00,1
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_970x250_INR3_HP,Desktop,10,0,0.05,5.13,0.00%,90.00%,6.89,12
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_970x250_INR1_CP,Desktop,5,0,0.03,5.15,0.00%,100.00%,3.00,8
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_970x250_INR1_HP,Desktop,51,0,0.15,2.93,0.00%,62.75%,8.41,87
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_970x250_INR1_HP,Tablet,2,1,0.00,2.29,50.00%,50.00%,2.00,4
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_970x250_INR2_CP,Desktop,1,0,0.00,4.33,0.00%,100.00%,0.00,4
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_970x250_INR2_HP,Desktop,57,0,0.11,1.90,0.00%,28.57%,5.66,91
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_970x250_INR2_HP,Tablet,2,0,0.00,1.35,0.00%,0.00%,0.00,4
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_970x250_INR4_CP,Desktop,1,0,0.00,4.30,0.00%,0.00%,0.00,1
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_970x250_INR4_HP,Desktop,6,0,0.04,6.39,0.00%,66.67%,2.43,9
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_970x250_INR4_JP,Desktop,286,4,0.87,3.05,1.40%,52.67%,7.76,416
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_970x250_INR4_JP,Tablet,18,0,0.05,2.60,0.00%,31.25%,0.00,29
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_970x250_INR5_CP,Desktop,1,0,0.00,4.89,0.00%,0.00%,0.00,1
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_970x250_INR5_JP,Desktop,161,0,0.42,2.59,0.00%,44.72%,8.30,264
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_970x250_INR5_JP,Tablet,7,0,0.03,4.32,0.00%,0.00%,0.00,16
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_970x250_INR6_JP,Desktop,135,2,0.26,1.94,1.48%,28.89%,10.86,233
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_970x250_INR6_JP,Tablet,5,0,0.01,1.73,0.00%,25.00%,14.00,14
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_970x250_MH_CP,Desktop,6,0,0.04,5.87,0.00%,100.00%,6.00,10
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_970x250_MH_CP,Tablet,2,0,0.01,7.24,0.00%,100.00%,12.78,2
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_970x250_MH_HP,Desktop,56,1,0.24,4.36,1.79%,66.07%,6.48,86
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_970x250_MH_HP,Tablet,2,0,0.00,1.63,0.00%,0.00%,0.00,4
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_970x250_MH_JP,Desktop,"10,730",89,50.26,4.68,0.83%,83.64%,16.30,"16,158"
7/18/23,Goodcleanhumor.com,ATD_GoodCleanHumor » ATD_970x250_MH_JP,Tablet,459,5,2.43,5.30,1.09%,79.86%,21.10,960
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_160x600_AXT,Desktop,"30,364",74,91.05,3.00,0.24%,95.88%,21.38,"35,187"
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_160x600_AXT,Smartphone,14,0,0.04,3.03,0.00%,71.43%,25.00,15
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_160x600_AXT,Tablet,3,0,0.01,2.58,0.00%,100.00%,12.50,3
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_160x600_LHS_CP,Desktop,43,0,0.14,3.18,0.00%,90.70%,8.36,226
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_160x600_LHS_RP,Desktop,"6,762",9,20.60,3.05,0.13%,96.18%,17.79,"23,114"
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_160x600_LHS_RP,Tablet,0,0,0.00,0.00,0.00%,0.00%,0.00,12
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_160x600_LHS_TAG,Desktop,22,0,0.08,3.53,0.00%,95.24%,9.56,97
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_160x600_SB_HP,Desktop,169,0,0.60,3.55,0.00%,91.62%,15.89,422
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_160x600_RHS_CP,Desktop,78,0,0.25,3.17,0.00%,96.05%,9.75,227
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_160x600_RHS_RP,Desktop,"11,349",10,33.07,2.91,0.09%,95.92%,17.51,"24,802"
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_160x600_RHS_RP,Tablet,0,0,0.00,0.00,0.00%,0.00%,0.00,12
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_160x600_RHS_TAG,Desktop,37,0,0.13,3.45,0.00%,100.00%,9.41,99
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x50_AXT,Desktop,5,0,0.01,2.86,0.00%,80.00%,46.00,6
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x50_AXT,Smartphone,"1,931",3,1.77,0.92,0.16%,68.36%,21.22,"4,032"
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x50_AXT,Tablet,63,0,0.09,1.40,0.00%,65.08%,29.45,154
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x600_AXT,Smartphone,797,31,5.73,7.18,3.89%,67.46%,25.60,870
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x600_AXT,Tablet,120,2,0.65,5.39,1.67%,63.03%,8.08,128
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_AXT,Desktop,"7,153",36,20.69,2.89,0.50%,82.75%,18.68,"8,032"
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_AXT,Smartphone,130,0,0.47,3.58,0.00%,70.77%,20.14,159
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_AXT,Tablet,2,0,0.00,2.39,0.00%,100.00%,3.02,3
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_INR2_HP,Desktop,197,1,0.62,3.17,0.51%,77.04%,15.23,220
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_INR2_RP,Desktop,"14,683",49,39.78,2.71,0.33%,82.42%,13.08,"21,236"
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_Interstitial,Desktop,"1,054",74,27.77,26.35,7.02%,98.29%,10.33,"28,619"
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_Interstitial,Smartphone,"2,351",232,46.44,19.75,9.87%,93.28%,6.35,"68,909"
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_Interstitial,Tablet,163,16,4.26,26.11,9.82%,100.00%,9.43,"3,992"
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_M_BMP_RP,Desktop,6,0,0.02,2.93,0.00%,83.33%,1.00,10
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_M_BMP_RP,Smartphone,"47,498",394,185.73,3.91,0.83%,62.38%,7.96,"51,402"
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_M_BMP_RP,Tablet,"1,119",5,4.02,3.59,0.45%,51.82%,10.58,"1,555"
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_M_EOA_CP,Smartphone,111,0,0.40,3.63,0.00%,64.22%,5.46,116
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_M_EOA_CP,Tablet,27,0,0.09,3.21,0.00%,7.69%,0.00,33
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_M_EOA_HP,Smartphone,83,1,0.45,5.41,1.20%,64.56%,6.20,103
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_M_EOA_HP,Tablet,1,0,0.00,1.70,0.00%,0.00%,0.00,3
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_M_EOA_RP,Desktop,2,0,0.01,3.38,0.00%,50.00%,0.00,5
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_M_EOA_RP,Smartphone,"17,075",268,80.49,4.71,1.57%,58.34%,7.37,"18,401"
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_M_EOA_RP,Tablet,525,9,2.38,4.54,1.71%,56.42%,12.85,744
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_M_EOA_TAG,Desktop,1,0,0.00,3.13,0.00%,100.00%,0.00,1
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_M_EOA_TAG,Smartphone,97,0,0.52,5.38,0.00%,61.86%,5.08,99
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_M_EOA_TAG,Tablet,6,0,0.03,5.11,0.00%,16.67%,4.00,8
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_M_INR1_HP,Desktop,1,0,0.00,3.46,0.00%,0.00%,0.00,1
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_M_INR1_HP,Smartphone,524,12,2.97,5.66,2.29%,58.38%,6.10,561
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_M_INR1_HP,Tablet,11,1,0.05,4.32,9.09%,63.64%,5.25,13
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_M_INR2_CP,Smartphone,249,0,0.65,2.61,0.00%,54.01%,3.60,317
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_M_INR2_CP,Tablet,22,0,0.05,2.38,0.00%,4.55%,0.00,112
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_M_INR2_RP,Desktop,4,0,0.01,3.21,0.00%,75.00%,0.00,7
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_M_INR2_RP,Smartphone,"33,162",373,151.32,4.56,1.12%,60.96%,7.64,"35,559"
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_M_INR2_RP,Tablet,948,18,3.85,4.06,1.90%,56.94%,13.35,"1,299"
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_M_INR2_TAG,Desktop,1,0,0.00,2.70,0.00%,0.00%,0.00,1
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_M_INR2_TAG,Smartphone,252,6,1.36,5.40,2.38%,54.37%,4.24,262
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_M_INR2_TAG,Tablet,18,0,0.10,5.29,0.00%,50.00%,2.83,20
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_M_INR3_CP,Smartphone,219,0,0.54,2.48,0.00%,55.67%,3.48,315
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_M_INR3_CP,Tablet,19,0,0.03,1.65,0.00%,5.26%,0.00,112
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_M_INR3_RP,Desktop,4,0,0.01,2.64,0.00%,75.00%,0.00,7
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_M_INR3_RP,Smartphone,"21,610",243,89.22,4.13,1.12%,72.82%,12.87,"23,323"
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_M_INR3_RP,Tablet,621,3,2.49,4.01,0.48%,68.58%,19.42,865
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_M_INR3_TAG,Desktop,1,0,0.00,3.43,0.00%,100.00%,0.00,1
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_M_INR3_TAG,Smartphone,154,0,0.78,5.04,0.00%,57.14%,3.54,156
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_M_INR3_TAG,Tablet,9,0,0.04,4.57,0.00%,44.44%,1.00,11
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_M_Infinitescroll1_RP,Smartphone,"3,014",40,13.51,4.48,1.33%,56.73%,5.86,"3,851"
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_M_Infinitescroll1_RP,Tablet,"1,167",4,3.09,2.65,0.34%,4.79%,6.90,"3,961"
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_M_Infinitescroll2_RP,Smartphone,"1,843",19,8.00,4.34,1.03%,52.59%,4.08,"2,502"
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_M_Infinitescroll2_RP,Tablet,"1,028",1,2.76,2.69,0.10%,2.40%,5.19,"3,485"
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_M_Infinitescroll3_RP,Smartphone,"1,270",7,5.20,4.09,0.55%,49.04%,3.79,"1,781"
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_M_Infinitescroll3_RP,Tablet,934,0,2.50,2.67,0.00%,2.34%,2.67,"2,985"
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_M_Infinitescroll4_RP,Smartphone,952,10,3.95,4.15,1.05%,48.26%,4.14,"1,471"
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_M_Infinitescroll4_RP,Tablet,855,1,2.27,2.66,0.12%,2.18%,26.76,"2,974"
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_M_Infinitescroll5_RP,Smartphone,687,6,2.67,3.88,0.87%,43.27%,3.95,"1,138"
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_M_Infinitescroll5_RP,Tablet,754,0,2.02,2.67,0.00%,1.39%,4.96,"2,621"
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_M_MH_CP,Smartphone,130,0,0.38,2.90,0.00%,43.90%,26.53,189
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_M_MH_CP,Tablet,10,0,0.02,1.93,0.00%,11.11%,0.00,49
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_M_MH_TAG,Desktop,1,0,0.00,3.38,0.00%,100.00%,0.00,1
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_M_MH_TAG,Smartphone,294,3,1.44,4.89,1.02%,61.51%,9.80,351
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_300x250_M_MH_TAG,Tablet,15,0,0.09,5.92,0.00%,42.86%,6.00,22
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_320x50_AXT,Desktop,34,0,0.07,2.06,0.00%,94.12%,13.69,44
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_320x50_AXT,Smartphone,"44,472",153,81.26,1.83,0.34%,93.45%,20.84,"59,160"
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_320x50_AXT,Tablet,"2,794",2,5.26,1.88,0.07%,93.26%,27.78,"3,568"
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_320x50_M_Footer,Desktop,35,0,0.09,2.47,0.00%,85.71%,6.72,74
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_320x50_M_Footer,Smartphone,"41,699",471,91.22,2.19,1.13%,90.78%,18.45,"71,334"
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_320x50_M_Footer,Tablet,"2,741",17,6.16,2.25,0.62%,89.28%,23.57,"4,570"
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_320x100_AXT,Desktop,3,0,0.00,0.90,0.00%,100.00%,8.67,3
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_320x100_AXT,Smartphone,578,2,1.18,2.04,0.35%,85.99%,24.31,"1,878"
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_320x100_AXT,Tablet,11,0,0.03,2.61,0.00%,81.82%,8.33,38
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_320x100_M_MH_RP,Desktop,4,0,0.01,1.51,0.00%,50.00%,0.00,49
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_320x100_M_MH_RP,Smartphone,"49,054",21,29.91,0.61,0.04%,60.16%,13.52,"71,058"
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_320x100_M_MH_RP,Tablet,"1,236",0,0.96,0.78,0.00%,42.61%,15.48,"3,973"
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_320x100_TOP_RP,Smartphone,1,0,0.00,1.94,0.00%,0.00%,0.00,2
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_336x280_AXT,Desktop,"3,839",23,11.96,3.11,0.60%,80.28%,17.65,"4,371"
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_336x280_AXT,Smartphone,71,1,0.24,3.35,1.41%,67.61%,34.33,78
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_336x280_AXT,Tablet,1,0,0.00,2.34,0.00%,100.00%,0.00,1
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_728x90_AXT,Desktop,"32,977",96,87.42,2.65,0.29%,94.93%,22.40,"38,922"
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_728x90_AXT,Tablet,1,0,0.00,1.31,0.00%,100.00%,0.00,1
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_728x90_Footer,Desktop,"19,645",84,55.54,2.83,0.43%,96.06%,18.87,"29,949"
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_728x90_Footer,Tablet,6,0,0.01,1.42,0.00%,83.33%,0.00,15
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_970x90_AXT,Desktop,"2,397",22,9.75,4.07,0.92%,85.37%,22.75,"2,770"
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_970x90_BMP_RP,Desktop,"16,346",51,41.79,2.56,0.31%,75.89%,15.11,"26,611"
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_970x90_BMP_RP,Tablet,1,0,0.00,1.36,0.00%,0.00%,0.00,2
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_970x250_AXT,Desktop,"7,297",96,39.61,5.43,1.32%,86.73%,20.50,"8,105"
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_970x250_EOA_CP,Desktop,198,0,0.83,4.18,0.00%,76.65%,9.96,240
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_970x250_EOA_RP,Desktop,"11,408",68,51.86,4.55,0.60%,76.22%,19.50,"13,308"
7/18/23,Heartlandcooking.com,ATD_Heartlandcooking » ATD_970x250_EOA_RP,Tablet,0,0,0.00,0.00,0.00%,0.00%,0.00,1
